V1,V2,V3,V4,V5,V6
1.450000000000045003e-03,7.456666666666669774e-02,7.750000000000017986e-02,-1.058333333333261878e-03,-7.191666666666672592e-02,-8.053333333333319299e-02
-1.531666666666656185e-02,6.202499999999985802e-02,6.491666666666666419e-02,3.133333333333168658e-03,-4.257499999999994622e-02,-5.539166666666661687e-02
-3.209999999999983700e-02,4.530833333333324914e-02,3.566666666666654106e-02,-5.166666666666357849e-03,-2.574166666666667658e-02,-4.276666666666688321e-02
-5.304999999999998606e-02,1.191666666666669344e-02,1.057499999999995943e-02,-1.349166666666677672e-02,-4.646666666666638551e-02,-4.683333333333331017e-02
-6.146666666666662782e-02,-2.145833333333319048e-02,2.158333333333321141e-03,-9.916666666665990837e-04,-4.635833333333305717e-02,-4.256666666666688442e-02
-5.739166666666685457e-02,-2.565833333333340099e-02,-1.043333333333352347e-02,-9.325000000000343431e-03,-2.957499999999978202e-02,-2.997500000000003634e-02
-4.498333333333334738e-02,-1.735833333333342693e-02,-1.051666666666685457e-02,-2.182499999999963983e-02,-1.698333333333293393e-02,-3.406666666666646748e-02
-3.257499999999983326e-02,-9.066666666666785279e-03,-1.059166666666685325e-02,-1.765833333333321001e-02,8.091666666666538776e-03,-3.399166666666646880e-02
-2.850000000000007389e-02,3.400000000000055755e-03,5.991666666666867203e-03,-9.333333333333682785e-03,3.315000000000022096e-02,-4.758333333333463269e-03
-2.442499999999986696e-02,-7.916666666668153995e-04,1.008333333333329487e-02,-9.999999999999384381e-04,2.488333333333313246e-02,3.641666666666505854e-03
-7.841666666666594065e-03,-9.150000000000116374e-03,1.000833333333329273e-02,-1.350833333333345196e-02,-1.253333333333317423e-02,-2.127500000000007163e-02
4.574999999999804917e-03,-9.175000000000113620e-03,1.599999999999986849e-03,-2.600833333333362613e-02,-4.158333333333329856e-02,-5.453333333333328786e-02
1.698333333333331557e-02,3.300000000000059830e-03,1.533333333333320586e-03,-3.850833333333291558e-02,-6.646666666666697920e-02,-8.779999999999983651e-02
2.105833333333352250e-02,3.275000000000055644e-03,-6.883333333333317705e-03,-5.516666666666707880e-02,-9.132499999999979523e-02,-1.043750000000002176e-01
2.514166666666661776e-02,7.408333333333155801e-03,-1.115000000000019101e-02,-5.935833333333351280e-02,-9.954166666666686147e-02,-1.084833333333333066e-01
2.922500000000016057e-02,1.154166666666670005e-02,-7.074999999999980610e-03,-5.937500000000017764e-02,-9.941666666666686136e-02,-1.084333333333333121e-01
3.331666666666659171e-02,1.150833333333337039e-02,-7.174999999999980005e-03,-5.937500000000017764e-02,-9.512500000000043143e-02,-1.042083333333335415e-01
2.488333333333328859e-02,3.141666666666736996e-03,-1.976666666666682115e-02,-7.187500000000035527e-02,-1.075083333333330532e-01,-1.208333333333334869e-01
2.896666666666683140e-02,7.266666666666504737e-03,-1.568333333333328181e-02,-7.187500000000035527e-02,-1.074166666666663827e-01,-1.166249999999999509e-01
2.888333333333350031e-02,7.241666666666500551e-03,-1.575833333333328395e-02,-7.186666666666702286e-02,-1.072999999999997151e-01,-1.123916666666668479e-01
3.294166666666659138e-02,1.135000000000004061e-02,-1.586666666666661923e-02,-7.604166666666678509e-02,-1.238583333333329872e-01,-1.373250000000000859e-01
3.700833333333347630e-02,1.129166666666670676e-02,-1.598333333333328693e-02,-7.606666666666678234e-02,-1.320833333333334136e-01,-1.456083333333333951e-01
3.274166666666659953e-02,1.123333333333337292e-02,-1.610833333333329051e-02,-7.191666666666701735e-02,-1.069749999999997231e-01,-1.288916666666667932e-01
3.264166666666659666e-02,7.016666666666504515e-03,-1.206666666666685907e-02,-7.610000000000011200e-02,-9.854166666666686059e-02,-1.121583333333335264e-01
2.837500000000016398e-02,6.941666666666512775e-03,-1.220000000000019333e-02,-7.195833333333367943e-02,-9.848333333333353368e-02,-1.162666666666666154e-01
3.244999999999992335e-02,1.104166666666672042e-02,-8.158333333333319531e-03,-6.364999999999994273e-02,-9.008333333333311266e-02,-1.036916666666668901e-01
3.236666666666659226e-02,1.513333333333314462e-02,-8.283333333333321377e-03,-7.198333333333369055e-02,-9.826666666666686312e-02,-1.077249999999999874e-01
4.480000000000010363e-02,4.839166666666680494e-02,-4.249999999999779995e-03,-8.030833333333321777e-02,-1.188749999999998974e-01,-1.367333333333334289e-01
8.635833333333328699e-02,1.441333333333333355e-01,8.310833333333346451e-02,-6.364166666666661032e-02,-1.644749999999999546e-01,-2.032249999999998502e-01
1.028999999999999082e-01,2.190083333333335269e-01,2.495833333333333237e-01,5.717500000000029503e-02,-1.267500000000003069e-01,-2.113916666666665056e-01
2.362499999999995506e-02,1.563833333333335129e-01,3.285499999999998977e-01,2.321500000000001063e-01,8.175000000000029465e-02,-6.125833333333325498e-02
-1.389750000000001262e-01,-3.541666666666667962e-02,2.116583333333332262e-01,3.570916666666668071e-01,3.901749999999996610e-01,1.971333333333333826e-01
-3.807333333333334791e-01,-2.980416666666668712e-01,-2.608333333333326051e-02,4.945083333333336051e-01,8.444499999999995898e-01,6.221916666666668094e-01
-6.683166666666664479e-01,-5.773333333333332540e-01,-3.013249999999998430e-01,6.777749999999996833e-01,1.432124999999999870e+00,1.163958333333333206e+00
-9.183999999999997721e-01,-8.274749999999998495e-01,-6.224083333333331192e-01,7.818833333333332636e-01,1.919758333333333011e+00,1.626583333333333492e+00
-1.080991666666666573e+00,-1.090125000000000011e+00,-9.893500000000002848e-01,7.442833333333336299e-01,2.140625000000000000e+00,1.897475000000000023e+00
-9.852416666666666822e-01,-1.202758333333333374e+00,-1.131316666666666970e+00,5.649833333333331709e-01,1.869750000000000023e+00,1.793308333333333282e+00
-6.728083333333333416e-01,-9.945333333333332693e-01,-1.160808333333333664e+00,8.982500000000018248e-02,1.032241666666666280e+00,1.209966666666666635e+00
-3.312166666666665482e-01,-6.363000000000000878e-01,-1.094508333333332972e+00,-4.228416666666666712e-01,1.614500000000002322e-01,5.433333333333332238e-01
-7.710000000000012677e-02,-3.155500000000001082e-01,-8.740499999999997716e-01,-5.855249999999996291e-01,-2.760666666666664049e-01,7.669166666666647758e-02
7.701666666666666383e-02,-1.197916666666668239e-01,-6.202666666666667439e-01,-5.107416666666669824e-01,-3.553083333333330596e-01,-1.191500000000001586e-01
9.364166666666659533e-02,-5.319999999999994872e-02,-4.706916666666667859e-01,-4.068333333333333801e-01,-3.095583333333329912e-01,-1.525416666666667143e-01
6.444999999999981299e-02,-1.575833333333319375e-02,-3.086250000000000382e-01,-2.862583333333331703e-01,-2.471416666666663153e-01,-1.526000000000000412e-01
4.775833333333320829e-02,5.016666666666509677e-03,-1.674083333333334367e-01,-1.906999999999999251e-01,-1.847416666666663043e-01,-1.401666666666665229e-01
4.358333333333344606e-02,4.966666666666508245e-03,-8.036666666666686387e-02,-1.326583333333330450e-01,-1.556666666666670917e-01,-1.402499999999998748e-01
5.606666666666651477e-02,2.156666666666689353e-02,-3.084999999999992609e-02,-1.038083333333329195e-01,-1.474750000000000227e-01,-1.486999999999998323e-01
6.439999999999981850e-02,2.985833333333352130e-02,-1.883333333333352816e-02,-9.579166666666673324e-02,-1.559666666666670864e-01,-1.571583333333331223e-01
6.859166666666668966e-02,3.401666666666661870e-02,-6.800000000000012632e-03,-9.612500000000005762e-02,-1.519333333333330871e-01,-1.572666666666664714e-01
6.862500000000003320e-02,4.235833333333326178e-02,5.233333333333498559e-03,-8.395833333333321824e-02,-1.437583333333335711e-01,-1.490416666666664891e-01
6.866666666666669527e-02,4.652500000000012875e-02,1.726666666666656566e-02,-7.596666666666701540e-02,-1.356166666666664966e-01,-1.408416666666665318e-01
6.870000000000002494e-02,4.236666666666659420e-02,2.512499999999986619e-02,-6.799166666666660308e-02,-1.316750000000000698e-01,-1.326749999999999041e-01
6.874166666666670089e-02,4.655833333333346535e-02,3.300833333333316744e-02,-5.583333333333309612e-02,-1.276916666666669808e-01,-1.245083333333332626e-01
7.294166666666646037e-02,4.660833333333346679e-02,4.925000000000022415e-02,-4.783333333333357473e-02,-1.153583333333334793e-01,-1.163333333333332886e-01
7.298333333333312245e-02,5.084999999999990222e-02,4.470000000000001750e-02,-5.230000000000000621e-02,-1.113666666666670441e-01,-1.206416666666668275e-01
6.885833333333335471e-02,5.095833333333323750e-02,4.022499999999980952e-02,-5.255833333333333884e-02,-1.198499999999999011e-01,-1.374083333333334378e-01
6.890000000000003066e-02,4.696666666666680923e-02,4.000833333333314590e-02,-6.108333333333375303e-02,-1.240999999999996550e-01,-1.458166666666667333e-01
6.478333333333315125e-02,4.302499999999993829e-02,3.984999999999980919e-02,-5.706666666666643239e-02,-1.158166666666667899e-01,-1.417416666666665437e-01
6.481666666666649479e-02,4.744166666666680549e-02,5.222499999999998671e-02,-4.885833333333357287e-02,-1.075333333333330366e-01,-1.293250000000001343e-01
6.902500000000003078e-02,4.357499999999993323e-02,5.215833333333332045e-02,-4.895000000000023638e-02,-1.075749999999997125e-01,-1.294000000000001260e-01
6.906666666666669285e-02,4.810833333333346812e-02,4.800000000000022304e-02,-4.483333333333291981e-02,-1.075499999999997014e-01,-1.335999999999998855e-01
6.907500000000002527e-02,4.431666666666659454e-02,5.216666666666665286e-02,-4.487499999999959577e-02,-1.075583333333330338e-01,-1.294750000000001178e-01
6.070833333333339188e-02,4.884166666666679701e-02,5.214999999999998109e-02,-4.492499999999959026e-02,-1.076166666666663746e-01,-1.253416666666666013e-01
5.649999999999985589e-02,4.918333333333346075e-02,4.796666666666688644e-02,-4.495833333333291992e-02,-1.118083333333337037e-01,-1.336583333333332402e-01
6.058333333333339177e-02,5.364999999999989916e-02,6.040833333333328614e-02,-4.081666666666648735e-02,-1.076249999999997209e-01,-1.211083333333334983e-01
6.046666666666673101e-02,5.805833333333344781e-02,6.032499999999995505e-02,-3.250000000000029254e-02,-9.924166666666685288e-02,-1.085249999999999826e-01
6.449999999999982137e-02,5.409166666666657269e-02,6.021666666666661977e-02,-4.086666666666648184e-02,-1.075249999999997041e-01,-1.084416666666666584e-01
6.022500000000006320e-02,5.015833333333347827e-02,5.595833333333352644e-02,-4.503333333333291860e-02,-1.074166666666663827e-01,-1.208250000000001545e-01
6.012500000000006034e-02,5.040000000000013913e-02,6.004999999999995758e-02,-4.499999999999958200e-02,-1.072416666666663743e-01,-1.290166666666668072e-01
5.587499999999985534e-02,5.067500000000013660e-02,5.585000000000019116e-02,-4.077499999999982527e-02,-1.070333333333330500e-01,-1.205333333333334922e-01
5.582499999999985391e-02,5.512499999999990324e-02,5.164999999999998759e-02,-4.074166666666648867e-02,-1.152000000000001356e-01,-1.162416666666666182e-01
5.995833333333339121e-02,5.540833333333323313e-02,5.993333333333328988e-02,-4.074999999999982109e-02,-1.067833333333330637e-01,-1.119916666666668503e-01
5.995833333333339121e-02,5.569166666666656301e-02,5.988333333333328845e-02,-4.078333333333315769e-02,-9.007499999999978024e-02,-1.077833333333333143e-01
5.579999999999984972e-02,5.596666666666656048e-02,5.980833333333328977e-02,-3.665833333333339689e-02,-9.004166666666645058e-02,-1.036083333333335521e-01
5.580833333333318214e-02,5.624999999999989037e-02,6.805833333333326240e-02,-3.672500000000006315e-02,-9.833333333333352244e-02,-1.036083333333335521e-01
5.582499999999985391e-02,6.488333333333319575e-02,6.794999999999992712e-02,-3.263333333333363895e-02,-9.830833333333352519e-02,-1.077999999999999792e-01
5.165833333333342409e-02,6.517499999999987192e-02,5.949999999999995570e-02,-3.687500000000006051e-02,-1.107916666666670380e-01,-1.203250000000001679e-01
5.582499999999985391e-02,6.963333333333340813e-02,6.771666666666659173e-02,-3.277500000000029695e-02,-8.576666666666667160e-02,-1.119916666666668642e-01
5.582499999999985391e-02,6.574999999999986411e-02,7.176666666666679795e-02,-2.449999999999988298e-02,-5.240833333333345945e-02,-7.866666666666653762e-02
4.749999999999988259e-02,6.187500000000009659e-02,6.330833333333349411e-02,-2.872499999999964665e-02,-6.485833333333362871e-02,-7.867499999999987004e-02
4.334166666666678519e-02,6.216666666666676583e-02,6.316666666666682917e-02,-3.711666666666672831e-02,-8.145000000000024443e-02,-9.115000000000005043e-02
5.168333333333342133e-02,7.078333333333340638e-02,7.136666666666680037e-02,-3.300000000000029993e-02,-8.555000000000000104e-02,-1.036083333333335521e-01
4.751666666666654743e-02,7.107500000000006868e-02,7.537499999999990041e-02,-3.306666666666696619e-02,-8.549999999999999267e-02,-1.077499999999999847e-01
4.334166666666678519e-02,7.135833333333341244e-02,8.354166666666652807e-02,-2.064166666666678723e-02,-6.881666666666672039e-02,-9.525833333333313946e-02
4.335000000000011761e-02,7.580833333333317214e-02,7.921666666666676848e-02,-3.320833333333363113e-02,-7.710833333333291795e-02,-1.035833333333335549e-01
4.751666666666654743e-02,8.026666666666670835e-02,7.487499999999989997e-02,-3.745000000000005963e-02,-8.120833333333357662e-02,-1.202416666666668299e-01
4.749999999999988259e-02,8.055833333333337065e-02,8.303333333333319521e-02,-2.502499999999988067e-02,-7.284166666666649914e-02,-1.077416666666666523e-01
4.749166666666655018e-02,8.085833333333337924e-02,9.119166666666650434e-02,-2.095000000000011436e-02,-6.448333333333362838e-02,-1.035833333333335549e-01
4.334166666666678519e-02,8.119166666666670362e-02,9.101666666666650973e-02,-2.103333333333344893e-02,-6.447500000000028209e-02,-1.036250000000002169e-01
3.921666666666658030e-02,8.579999999999979310e-02,9.921666666666648093e-02,-8.649999999999938988e-03,-5.206666666666678184e-02,-8.291666666666673569e-02
3.935833333333324524e-02,8.646666666666646961e-02,1.035000000000000087e-01,-8.666666666666607288e-03,-5.640833333333321320e-02,-8.734999999999983056e-02
3.944999999999991569e-02,9.550000000000022360e-02,1.080250000000002181e-01,-4.250000000000180717e-03,-4.801666666666701971e-02,-7.915833333333319177e-02
3.511666666666681674e-02,1.000916666666666482e-01,1.250833333333334907e-01,1.301666666666642658e-02,-3.487500000000016975e-02,-5.381666666666661686e-02
3.458333333333347970e-02,1.083416666666666139e-01,1.334916666666667862e-01,1.805833333333374535e-02,-3.345000000000017404e-02,-6.109166666666658585e-02
3.349166666666681530e-02,1.117916666666668168e-01,1.371749999999999081e-01,1.922500000000041537e-02,-3.509999999999993681e-02,-7.148333333333342643e-02
2.769999999999993995e-02,1.188666666666668009e-01,1.444999999999998785e-01,2.902499999999993974e-02,-2.725833333333351274e-02,-6.411666666666655801e-02
2.147500000000017797e-02,1.170750000000001373e-01,1.468916666666667536e-01,3.471666666666636814e-02,-1.012500000000000552e-02,-4.756666666666681947e-02
1.930833333333351054e-02,1.190416666666665596e-01,1.529083333333333961e-01,4.856666666666654975e-02,2.933333333333735388e-03,-3.489166666666684846e-02
1.757500000000017382e-02,1.211166666666667613e-01,1.587333333333333651e-01,5.338333333333297737e-02,6.166666666667069974e-03,-3.554166666666661034e-02
8.216666666666871954e-03,1.280083333333333906e-01,1.645833333333333315e-01,6.540833333333315180e-02,1.554166666666659605e-02,-2.524999999999996692e-02
3.658333333333331147e-03,1.314916666666665068e-01,1.749750000000001582e-01,7.264166666666690975e-02,1.929166666666635999e-02,-2.041666666666687446e-02
3.683333333333330128e-03,1.314166666666665151e-01,1.692749999999999533e-01,7.573333333333333306e-02,2.266666666666701524e-02,-2.043333333333353929e-02
-3.166666666668755195e-04,1.357833333333333670e-01,1.764416666666666078e-01,8.315000000000041802e-02,3.858333333333362203e-02,-8.166666666666697050e-03
-8.525000000000178269e-03,1.319166666666665155e-01,1.838916666666665645e-01,9.079166666666660390e-02,5.050833333333291236e-02,4.108333333333474141e-03
-1.261666666666660941e-02,1.322749999999998372e-01,1.833249999999999047e-01,9.865833333333369481e-02,5.843333333333332325e-02,1.221666666666678183e-02
-1.670833333333348117e-02,1.368083333333333929e-01,1.746416666666665840e-01,9.417499999999970339e-02,6.646666666666707635e-02,1.203333333333344787e-02
-2.079166666666657989e-02,1.246916666666665341e-01,1.744333333333332736e-01,9.812500000000035083e-02,5.792499999999999039e-02,1.604999999999988033e-02
-2.484166666666678958e-02,1.250999999999998780e-01,1.701416666666668298e-01,9.796666666666702106e-02,5.360833333333356321e-02,2.008333333333342172e-02
-2.889166666666655170e-02,1.171749999999998904e-01,1.741916666666666058e-01,1.019666666666667887e-01,7.428333333333327071e-02,2.825833333333339220e-02
-2.877499999999988400e-02,1.175999999999998991e-01,1.657583333333332853e-01,1.018000000000001265e-01,7.412499999999992706e-02,3.223333333333315565e-02
